Day,Outdoor Temperature [TC] (°C)
24/03/2019 03:20,23.72
24/03/2019 03:50,23.92
24/03/2019 04:20,24.32
24/03/2019 04:50,24.80
24/03/2019 05:20,25.10
24/03/2019 05:50,25.77
24/03/2019 06:20,26.62
24/03/2019 06:50,28.23
24/03/2019 07:20,29.78
24/03/2019 07:50,30.32
24/03/2019 08:20,30.87
24/03/2019 08:50,31.25
24/03/2019 09:20,30.93
24/03/2019 09:50,31.48
24/03/2019 10:20,32.72
24/03/2019 10:50,32.78
24/03/2019 11:20,32.97
24/03/2019 11:50,33.53
24/03/2019 12:20,32.35
24/03/2019 12:50,32.43
24/03/2019 13:20,31.47
24/03/2019 13:50,30.93
24/03/2019 14:20,30.23
24/03/2019 14:50,29.08
24/03/2019 15:20,28.27
24/03/2019 15:50,27.65
24/03/2019 16:20,27.18
24/03/2019 16:50,26.83
24/03/2019 17:20,26.52
24/03/2019 17:50,26.28
24/03/2019 18:20,26.07
24/03/2019 18:50,25.97
24/03/2019 19:20,25.90
24/03/2019 19:50,25.90
24/03/2019 20:20,25.78
24/03/2019 20:50,25.43
24/03/2019 21:20,25.10
24/03/2019 21:50,25.10
24/03/2019 22:20,25.10
24/03/2019 22:50,25.10
24/03/2019 23:20,25.10
24/03/2019 23:50,25.10
25/03/2019 00:20,25.10
25/03/2019 00:50,25.05
25/03/2019 01:20,25.00
25/03/2019 01:50,24.98
25/03/2019 02:20,24.90
25/03/2019 02:50,24.90
25/03/2019 03:20,24.98
25/03/2019 03:50,25.10
25/03/2019 04:20,25.10
25/03/2019 04:50,25.32
25/03/2019 05:20,26.02
25/03/2019 05:50,26.90
25/03/2019 06:20,27.82
25/03/2019 06:50,28.62
25/03/2019 07:20,29.27
25/03/2019 07:50,30.13
25/03/2019 08:20,30.67
25/03/2019 08:50,31.32
25/03/2019 09:20,31.70
25/03/2019 09:50,31.83
25/03/2019 10:20,32.88
25/03/2019 10:50,32.30
25/03/2019 11:20,31.30
25/03/2019 11:50,30.40
25/03/2019 12:20,30.23
25/03/2019 12:50,29.75
25/03/2019 13:20,29.37
25/03/2019 13:50,29.17
25/03/2019 14:20,28.95
25/03/2019 14:50,28.48
25/03/2019 15:20,27.80
25/03/2019 15:50,27.45
25/03/2019 16:20,27.17
25/03/2019 16:50,26.75
25/03/2019 17:20,26.43
25/03/2019 17:50,26.15
25/03/2019 18:20,26.10
25/03/2019 18:50,26.10
25/03/2019 19:20,26.10
25/03/2019 19:50,26.10
25/03/2019 20:20,26.00
25/03/2019 20:50,25.90
25/03/2019 21:20,25.90
25/03/2019 21:50,25.65
25/03/2019 22:20,25.28
25/03/2019 22:50,25.05
25/03/2019 23:20,24.75
25/03/2019 23:50,24.22
26/03/2019 00:20,23.95
26/03/2019 00:50,23.90
26/03/2019 01:20,23.90
26/03/2019 01:50,23.80
26/03/2019 02:20,23.80
26/03/2019 02:50,23.80
26/03/2019 03:20,23.88
26/03/2019 03:50,23.90
26/03/2019 04:20,23.82
26/03/2019 04:50,23.75
26/03/2019 05:20,23.70
26/03/2019 05:50,23.73
26/03/2019 06:20,23.90
26/03/2019 06:50,24.23
26/03/2019 07:20,24.55
26/03/2019 07:50,24.75
26/03/2019 08:20,24.95
26/03/2019 08:50,25.15
26/03/2019 09:20,26.03
26/03/2019 09:50,27.35
26/03/2019 10:20,27.73
26/03/2019 10:50,28.87
26/03/2019 11:20,29.83
26/03/2019 11:50,28.98
26/03/2019 12:20,29.07
26/03/2019 12:50,30.95
26/03/2019 13:20,29.55
26/03/2019 13:50,28.65
26/03/2019 14:20,28.30
26/03/2019 14:50,27.32
26/03/2019 15:20,26.08
26/03/2019 15:50,25.35
26/03/2019 16:20,24.90
26/03/2019 16:50,24.60
26/03/2019 17:20,24.32
26/03/2019 17:50,24.10
26/03/2019 18:20,23.95
26/03/2019 18:50,23.82
26/03/2019 19:20,23.70
26/03/2019 19:50,23.60
26/03/2019 20:20,23.53
26/03/2019 20:50,23.47
26/03/2019 21:20,23.40
26/03/2019 21:50,23.40
26/03/2019 22:20,23.35
26/03/2019 22:50,23.40
26/03/2019 23:20,23.40
26/03/2019 23:50,23.48
27/03/2019 00:20,23.50
27/03/2019 00:50,23.45
27/03/2019 01:20,23.40
27/03/2019 01:50,23.40
27/03/2019 02:20,23.30
27/03/2019 02:50,23.20
27/03/2019 03:20,23.02
27/03/2019 03:50,22.93
27/03/2019 04:20,23.28
27/03/2019 04:50,23.92
27/03/2019 05:20,24.65
27/03/2019 05:50,25.13
27/03/2019 06:20,25.98
27/03/2019 06:50,27.47
27/03/2019 07:20,28.97
27/03/2019 07:50,30.17
27/03/2019 08:20,30.63
27/03/2019 08:50,30.68
27/03/2019 09:20,30.25
27/03/2019 09:50,31.28
27/03/2019 10:20,31.37
27/03/2019 10:50,31.87
27/03/2019 11:20,32.63
27/03/2019 11:50,32.27
27/03/2019 12:20,32.38
27/03/2019 12:50,31.93
27/03/2019 13:20,31.00
27/03/2019 13:50,28.72
27/03/2019 14:20,27.18
27/03/2019 14:50,26.27
27/03/2019 15:20,25.95
27/03/2019 15:50,25.78
27/03/2019 16:20,25.52
27/03/2019 16:50,25.27
27/03/2019 17:20,25.13
27/03/2019 17:50,25.10
27/03/2019 18:20,25.10
27/03/2019 18:50,25.10
27/03/2019 19:20,25.00
27/03/2019 19:50,25.00
27/03/2019 20:20,24.97
27/03/2019 20:50,24.90
27/03/2019 21:20,24.90
27/03/2019 21:50,24.87
27/03/2019 22:20,24.78
27/03/2019 22:50,24.67
27/03/2019 23:20,24.60
27/03/2019 23:50,24.55
28/03/2019 00:20,24.47
28/03/2019 00:50,24.38
28/03/2019 01:20,24.28
28/03/2019 01:50,24.20
28/03/2019 02:20,24.10
28/03/2019 02:50,24.02
28/03/2019 03:20,24.00
28/03/2019 03:50,24.22
28/03/2019 04:20,24.68
28/03/2019 04:50,24.97
28/03/2019 05:20,25.43
28/03/2019 05:50,26.30
28/03/2019 06:20,27.25
28/03/2019 06:50,28.63
28/03/2019 07:20,30.22
28/03/2019 07:50,30.67
28/03/2019 08:20,31.15
28/03/2019 08:50,30.88
28/03/2019 09:20,31.35
28/03/2019 09:50,31.38
28/03/2019 10:20,32.35
28/03/2019 10:50,33.18
28/03/2019 11:20,33.27
28/03/2019 11:50,33.07
28/03/2019 12:20,32.32
28/03/2019 12:50,30.47
28/03/2019 13:20,28.70
28/03/2019 13:50,26.92
28/03/2019 14:20,26.00
28/03/2019 14:50,25.83
28/03/2019 15:20,25.50
28/03/2019 15:50,25.27
28/03/2019 16:20,25.22
28/03/2019 16:50,25.12
28/03/2019 17:20,25.05
28/03/2019 17:50,25.00
28/03/2019 18:20,24.93
28/03/2019 18:50,24.82
28/03/2019 19:20,24.77
28/03/2019 19:50,24.70
28/03/2019 20:20,24.67
28/03/2019 20:50,24.60
28/03/2019 21:20,24.58
28/03/2019 21:50,24.50
28/03/2019 22:20,24.42
28/03/2019 22:50,24.40
28/03/2019 23:20,24.32
28/03/2019 23:50,24.30
29/03/2019 00:20,24.30
29/03/2019 00:50,24.20
29/03/2019 01:20,24.20
29/03/2019 01:50,24.13
29/03/2019 02:20,24.10
29/03/2019 02:50,24.10
29/03/2019 03:20,24.10
29/03/2019 03:50,24.17
29/03/2019 04:20,24.48
29/03/2019 04:50,24.88
29/03/2019 05:20,25.17
29/03/2019 05:50,25.78
29/03/2019 06:20,26.17
29/03/2019 06:50,27.00
29/03/2019 07:20,27.85
29/03/2019 07:50,28.22
29/03/2019 08:20,28.43
29/03/2019 08:50,28.70
29/03/2019 09:20,30.07
29/03/2019 09:50,31.40
29/03/2019 10:20,31.72
29/03/2019 10:50,32.17
29/03/2019 11:20,32.83
29/03/2019 11:50,33.18
29/03/2019 12:20,33.22
29/03/2019 12:50,31.35
29/03/2019 13:20,29.75
29/03/2019 13:50,29.45
29/03/2019 14:20,29.45
29/03/2019 14:50,29.08
29/03/2019 15:20,28.55
29/03/2019 15:50,27.95
29/03/2019 16:20,27.33
29/03/2019 16:50,26.93
29/03/2019 17:20,26.67
29/03/2019 17:50,26.42
29/03/2019 18:20,26.18
29/03/2019 18:50,26.03
29/03/2019 19:20,25.92
29/03/2019 19:50,25.90
29/03/2019 20:20,25.90
29/03/2019 20:50,25.90
29/03/2019 21:20,25.87
29/03/2019 21:50,25.68
29/03/2019 22:20,25.48
29/03/2019 22:50,25.28
29/03/2019 23:20,25.12
29/03/2019 23:50,25.10
30/03/2019 00:20,25.10
30/03/2019 00:50,25.10
30/03/2019 01:20,25.10
30/03/2019 01:50,25.10
30/03/2019 02:20,25.10
30/03/2019 02:50,25.10
30/03/2019 03:20,25.10
30/03/2019 03:50,25.12
30/03/2019 04:20,25.70
30/03/2019 04:50,26.48
30/03/2019 05:20,26.92
30/03/2019 05:50,27.18
30/03/2019 06:20,27.10
30/03/2019 06:50,26.85
30/03/2019 07:20,27.28
30/03/2019 07:50,28.18
30/03/2019 08:20,29.28
30/03/2019 08:50,30.43
30/03/2019 09:20,29.82
30/03/2019 09:50,28.10
30/03/2019 10:20,26.40
30/03/2019 10:50,26.03
30/03/2019 11:20,26.27
30/03/2019 11:50,26.85
30/03/2019 12:20,27.37
30/03/2019 12:50,27.63
30/03/2019 13:20,28.03
30/03/2019 13:50,27.95
30/03/2019 14:20,27.62
30/03/2019 14:50,27.40
30/03/2019 15:20,26.53
30/03/2019 15:50,25.52
30/03/2019 16:20,25.02
30/03/2019 16:50,24.87
30/03/2019 17:20,24.80
30/03/2019 17:50,24.73
30/03/2019 18:20,24.63
30/03/2019 18:50,24.60
30/03/2019 19:20,24.60
30/03/2019 19:50,24.60
30/03/2019 20:20,24.60
30/03/2019 20:50,24.60
30/03/2019 21:20,24.60
30/03/2019 21:50,24.55
30/03/2019 22:20,24.48
30/03/2019 22:50,24.40
30/03/2019 23:20,24.32
30/03/2019 23:50,24.30
31/03/2019 00:20,24.20
31/03/2019 00:50,24.20
31/03/2019 01:20,24.20
31/03/2019 01:50,24.17
31/03/2019 02:20,24.10
31/03/2019 02:50,24.18
31/03/2019 03:20,24.25
31/03/2019 03:50,24.42
31/03/2019 04:20,24.75
31/03/2019 04:50,25.00
31/03/2019 05:20,25.12
31/03/2019 05:50,25.52
31/03/2019 06:20,26.15
31/03/2019 06:50,27.58
31/03/2019 07:20,28.82
31/03/2019 07:50,29.95
31/03/2019 08:20,30.27
31/03/2019 08:50,30.15
31/03/2019 09:20,31.20
31/03/2019 09:50,31.08
31/03/2019 10:20,31.42
31/03/2019 10:50,31.50
31/03/2019 11:20,31.70
31/03/2019 11:50,32.20
31/03/2019 12:20,30.57
31/03/2019 12:50,30.58
31/03/2019 13:20,30.73
31/03/2019 13:50,29.97
31/03/2019 14:20,28.85
31/03/2019 14:50,26.27
31/03/2019 15:20,24.48
31/03/2019 15:50,24.18
31/03/2019 16:20,23.92
31/03/2019 16:50,23.82
31/03/2019 17:20,23.90
31/03/2019 17:50,24.00
31/03/2019 18:20,24.12
31/03/2019 18:50,24.23
31/03/2019 19:20,24.33
31/03/2019 19:50,24.30
31/03/2019 20:20,24.30
31/03/2019 20:50,24.22
31/03/2019 21:20,24.15
31/03/2019 21:50,24.10
31/03/2019 22:20,24.10
31/03/2019 22:50,24.07
31/03/2019 23:20,24.00
31/03/2019 23:50,24.00
01/04/2019 00:20,23.90
01/04/2019 00:50,23.85
01/04/2019 01:20,23.80
01/04/2019 01:50,23.78
01/04/2019 02:20,23.70
01/04/2019 02:50,23.70
01/04/2019 03:20,23.57
01/04/2019 03:50,23.65
01/04/2019 04:20,24.18
01/04/2019 04:50,24.82
01/04/2019 05:20,25.03
01/04/2019 05:50,25.47
01/04/2019 06:20,26.03
01/04/2019 06:50,27.38
01/04/2019 07:20,28.98
01/04/2019 07:50,29.47
01/04/2019 08:20,30.20
01/04/2019 08:50,30.78
01/04/2019 09:20,31.38
01/04/2019 09:50,31.13
01/04/2019 10:20,32.20
01/04/2019 10:50,32.97
01/04/2019 11:20,32.83
01/04/2019 11:50,31.85
01/04/2019 12:20,33.02
01/04/2019 12:50,32.72
01/04/2019 13:20,31.07
01/04/2019 13:50,29.97
01/04/2019 14:20,28.55
01/04/2019 14:50,27.05
01/04/2019 15:20,25.48
01/04/2019 15:50,24.40
01/04/2019 16:20,24.13
01/04/2019 16:50,24.15
01/04/2019 17:20,24.25
01/04/2019 17:50,24.43
01/04/2019 18:20,24.60
01/04/2019 18:50,24.72
01/04/2019 19:20,24.80
01/04/2019 19:50,24.80
01/04/2019 20:20,24.80
01/04/2019 20:50,24.72
01/04/2019 21:20,24.70
01/04/2019 21:50,24.63
01/04/2019 22:20,24.53
01/04/2019 22:50,24.47
01/04/2019 23:20,24.40
01/04/2019 23:50,24.40
02/04/2019 00:20,24.50
02/04/2019 00:50,24.50
02/04/2019 01:20,24.48
02/04/2019 01:50,24.35
02/04/2019 02:20,24.17
02/04/2019 02:50,23.97
02/04/2019 03:20,23.75
02/04/2019 03:50,23.77
02/04/2019 04:20,24.25
02/04/2019 04:50,24.82
02/04/2019 05:20,25.08
02/04/2019 05:50,25.32
02/04/2019 06:20,26.07
02/04/2019 06:50,28.15
02/04/2019 07:20,30.08
02/04/2019 07:50,30.50
02/04/2019 08:20,30.80
02/04/2019 08:50,31.38
02/04/2019 09:20,32.03
02/04/2019 09:50,30.80
02/04/2019 10:20,30.78
02/04/2019 10:50,32.02
02/04/2019 11:20,32.43
02/04/2019 11:50,31.13
02/04/2019 12:20,29.08
02/04/2019 12:50,26.47
02/04/2019 13:20,25.52
02/04/2019 13:50,25.05
02/04/2019 14:20,25.00
02/04/2019 14:50,25.00
02/04/2019 15:20,25.00
02/04/2019 15:50,25.00
02/04/2019 16:20,24.95
02/04/2019 16:50,24.90
02/04/2019 17:20,24.80
02/04/2019 17:50,24.75
02/04/2019 18:20,24.68
02/04/2019 18:50,24.60
02/04/2019 19:20,24.60
02/04/2019 19:50,24.60
02/04/2019 20:20,24.50
02/04/2019 20:50,24.48
02/04/2019 21:20,24.38
02/04/2019 21:50,24.25
02/04/2019 22:20,24.17
02/04/2019 22:50,24.08
02/04/2019 23:20,24.00
02/04/2019 23:50,24.00
03/04/2019 00:20,24.00
03/04/2019 00:50,23.97
03/04/2019 01:20,23.90
03/04/2019 01:50,23.83
03/04/2019 02:20,23.80
03/04/2019 02:50,23.72
03/04/2019 03:20,23.65
03/04/2019 03:50,23.77
03/04/2019 04:20,24.10
03/04/2019 04:50,24.55
03/04/2019 05:20,24.93
03/04/2019 05:50,25.07
03/04/2019 06:20,25.25
03/04/2019 06:50,26.67
03/04/2019 07:20,28.38
03/04/2019 07:50,29.32
03/04/2019 08:20,29.93
03/04/2019 08:50,30.28
03/04/2019 09:20,30.28
03/04/2019 09:50,31.02
03/04/2019 10:20,31.77
03/04/2019 10:50,31.72
03/04/2019 11:20,30.87
03/04/2019 11:50,31.48
03/04/2019 12:20,32.98
03/04/2019 12:50,32.50
03/04/2019 13:20,29.93
03/04/2019 13:50,29.42
03/04/2019 14:20,29.22
03/04/2019 14:50,28.25
03/04/2019 15:20,27.78
03/04/2019 15:50,27.20
03/04/2019 16:20,26.72
03/04/2019 16:50,26.37
03/04/2019 17:20,26.20
03/04/2019 17:50,26.10
03/04/2019 18:20,25.87
03/04/2019 18:50,25.43
03/04/2019 19:20,25.03
03/04/2019 19:50,24.85
03/04/2019 20:20,24.75
03/04/2019 20:50,24.70
03/04/2019 21:20,24.65
03/04/2019 21:50,24.25
03/04/2019 22:20,23.97
03/04/2019 22:50,23.85
03/04/2019 23:20,23.80
03/04/2019 23:50,23.80
04/04/2019 00:20,23.83
04/04/2019 00:50,23.90
04/04/2019 01:20,23.90
04/04/2019 01:50,23.90
04/04/2019 02:20,23.93
04/04/2019 02:50,23.97
04/04/2019 03:20,23.92
04/04/2019 03:50,24.00
04/04/2019 04:20,24.15
04/04/2019 04:50,24.45
04/04/2019 05:20,24.85
04/04/2019 05:50,25.08
04/04/2019 06:20,25.72
04/04/2019 06:50,27.35
04/04/2019 07:20,28.72
04/04/2019 07:50,29.55
04/04/2019 08:20,30.45
04/04/2019 08:50,30.97
04/04/2019 09:20,31.03
04/04/2019 09:50,31.77
04/04/2019 10:20,31.52
04/04/2019 10:50,31.97
04/04/2019 11:20,32.92
04/04/2019 11:50,33.00
04/04/2019 12:20,32.67
04/04/2019 12:50,31.68
04/04/2019 13:20,29.68
04/04/2019 13:50,28.98
04/04/2019 14:20,26.78
04/04/2019 14:50,24.72
04/04/2019 15:20,24.85
04/04/2019 15:50,24.93
04/04/2019 16:20,25.00
04/04/2019 16:50,25.00
04/04/2019 17:20,25.07
04/04/2019 17:50,25.10
04/04/2019 18:20,25.10
04/04/2019 18:50,25.05
04/04/2019 19:20,25.00
04/04/2019 19:50,25.00
04/04/2019 20:20,25.00
04/04/2019 20:50,25.00
04/04/2019 21:20,25.00
04/04/2019 21:50,24.85
04/04/2019 22:20,24.72
04/04/2019 22:50,24.55
04/04/2019 23:20,24.42
04/04/2019 23:50,24.30
05/04/2019 00:20,24.30
05/04/2019 00:50,24.27
05/04/2019 01:20,24.20
05/04/2019 01:50,24.12
05/04/2019 02:20,24.03
05/04/2019 02:50,24.00
05/04/2019 03:20,24.03
05/04/2019 03:50,24.10
05/04/2019 04:20,24.25
05/04/2019 04:50,24.52
05/04/2019 05:20,24.83
05/04/2019 05:50,25.08
05/04/2019 06:20,25.27
05/04/2019 06:50,26.35
05/04/2019 07:20,26.72
05/04/2019 07:50,27.65
05/04/2019 08:20,27.92
05/04/2019 08:50,28.68
05/04/2019 09:20,29.43
05/04/2019 09:50,30.33
05/04/2019 10:20,29.85
05/04/2019 10:50,30.25
05/04/2019 11:20,32.05
05/04/2019 11:50,31.87
05/04/2019 12:20,30.53
05/04/2019 12:50,30.08
05/04/2019 13:20,29.52
05/04/2019 13:50,29.08
05/04/2019 14:20,28.70
05/04/2019 14:50,28.27
05/04/2019 15:20,27.85
05/04/2019 15:50,27.55
05/04/2019 16:20,27.28
05/04/2019 16:50,27.07
05/04/2019 17:20,26.82
05/04/2019 17:50,26.45
05/04/2019 18:20,26.17
05/04/2019 18:50,25.80
05/04/2019 19:20,25.50
05/04/2019 19:50,25.28
05/04/2019 20:20,25.10
05/04/2019 20:50,25.07
05/04/2019 21:20,25.00
05/04/2019 21:50,25.00
05/04/2019 22:20,25.00
05/04/2019 22:50,25.00
05/04/2019 23:20,25.00
05/04/2019 23:50,25.00
06/04/2019 00:20,25.00
06/04/2019 00:50,25.00
06/04/2019 01:20,25.00
06/04/2019 01:50,25.07
06/04/2019 02:20,25.10
06/04/2019 02:50,25.10
06/04/2019 03:20,25.10
06/04/2019 03:50,25.10
06/04/2019 04:20,25.10
06/04/2019 04:50,25.10
06/04/2019 05:20,25.63
06/04/2019 05:50,26.70
06/04/2019 06:20,27.12
06/04/2019 06:50,29.42
06/04/2019 07:20,30.30
06/04/2019 07:50,31.55
06/04/2019 08:20,30.73
06/04/2019 08:50,31.25
06/04/2019 09:20,31.97
06/04/2019 09:50,32.48
06/04/2019 10:20,32.15
06/04/2019 10:50,33.13
06/04/2019 11:20,33.78
06/04/2019 11:50,33.85
06/04/2019 12:20,32.98
06/04/2019 12:50,32.58
06/04/2019 13:20,30.78
06/04/2019 13:50,29.08
06/04/2019 14:20,26.90
06/04/2019 14:50,25.65
06/04/2019 15:20,25.28
06/04/2019 15:50,25.10
06/04/2019 16:20,25.10
06/04/2019 16:50,25.10
06/04/2019 17:20,25.10
06/04/2019 17:50,25.10
06/04/2019 18:20,25.10
06/04/2019 18:50,25.10
06/04/2019 19:20,25.10
06/04/2019 19:50,25.10
06/04/2019 20:20,25.10
06/04/2019 20:50,25.10
06/04/2019 21:20,25.00
06/04/2019 21:50,25.00
06/04/2019 22:20,24.93
06/04/2019 22:50,24.85
06/04/2019 23:20,24.73
06/04/2019 23:50,24.65
07/04/2019 00:20,24.53
07/04/2019 00:50,24.47
07/04/2019 01:20,24.40
07/04/2019 01:50,24.32
07/04/2019 02:20,24.30
07/04/2019 02:50,24.35
07/04/2019 03:20,24.57
07/04/2019 03:50,24.95
07/04/2019 04:20,25.13
07/04/2019 04:50,25.70
07/04/2019 05:20,25.93
07/04/2019 05:50,26.20
07/04/2019 06:20,26.83
07/04/2019 06:50,28.83
07/04/2019 07:20,30.08
07/04/2019 07:50,30.63
07/04/2019 08:20,31.08
07/04/2019 08:50,30.95
07/04/2019 09:20,31.80
07/04/2019 09:50,32.33
07/04/2019 10:20,32.57
07/04/2019 10:50,32.65
07/04/2019 11:20,33.15
07/04/2019 11:50,33.80
07/04/2019 12:20,33.95
07/04/2019 12:50,33.25
07/04/2019 13:20,31.58
07/04/2019 13:50,30.27
07/04/2019 14:20,29.45
07/04/2019 14:50,28.92
07/04/2019 15:20,28.18
07/04/2019 15:50,27.85
07/04/2019 16:20,27.53
07/04/2019 16:50,27.20
07/04/2019 17:20,26.85
07/04/2019 17:50,26.55
07/04/2019 18:20,26.22
07/04/2019 18:50,26.03
07/04/2019 19:20,25.90
07/04/2019 19:48,25.75
07/04/2019 20:18,25.52
07/04/2019 20:48,25.32
07/04/2019 21:18,25.13
07/04/2019 21:48,25.10
07/04/2019 22:18,25.10
07/04/2019 22:48,25.10
07/04/2019 23:18,25.10
07/04/2019 23:48,25.10
08/04/2019 00:18,25.07
08/04/2019 00:48,25.00
08/04/2019 01:18,25.00
08/04/2019 01:48,24.98
08/04/2019 02:18,24.90
08/04/2019 02:48,24.80
08/04/2019 03:18,24.65
08/04/2019 03:48,24.75
08/04/2019 04:18,25.05
08/04/2019 04:48,25.35
08/04/2019 05:18,26.00
08/04/2019 05:48,26.85
08/04/2019 06:18,27.83
08/04/2019 06:48,29.62
08/04/2019 07:18,30.95
08/04/2019 07:48,31.22
08/04/2019 08:18,31.35
08/04/2019 08:48,32.07
08/04/2019 09:18,32.72
08/04/2019 09:48,32.97
08/04/2019 10:18,33.35
08/04/2019 10:48,33.58
08/04/2019 11:18,34.18
08/04/2019 11:48,34.17
08/04/2019 12:18,34.07
08/04/2019 12:48,33.45
08/04/2019 13:18,31.58
08/04/2019 13:48,30.73
08/04/2019 14:18,29.97
08/04/2019 14:48,29.40
08/04/2019 15:18,28.30
08/04/2019 15:48,27.67
08/04/2019 16:18,27.37
08/04/2019 16:48,26.95
08/04/2019 17:18,26.68
08/04/2019 17:48,26.52
08/04/2019 18:18,26.40
08/04/2019 18:48,26.38
08/04/2019 19:18,26.20
08/04/2019 19:44,26.00
08/04/2019 20:14,25.97
08/04/2019 20:44,25.90
08/04/2019 21:14,25.90
08/04/2019 21:44,25.90
08/04/2019 22:14,26.00
08/04/2019 22:44,26.10
08/04/2019 23:14,25.97
08/04/2019 23:44,25.25
09/04/2019 00:14,25.00
09/04/2019 00:44,24.92
09/04/2019 01:14,24.80
09/04/2019 01:44,24.72
09/04/2019 02:14,24.82
09/04/2019 02:44,24.90
09/04/2019 03:14,24.90
09/04/2019 03:44,24.95
09/04/2019 04:14,25.07
09/04/2019 04:44,25.32
09/04/2019 05:14,25.88
09/04/2019 05:44,26.15
09/04/2019 06:14,26.60
09/04/2019 06:44,27.60
09/04/2019 07:14,28.18
09/04/2019 07:44,28.30
09/04/2019 08:14,28.98
09/04/2019 08:44,29.68
09/04/2019 09:14,30.62
09/04/2019 09:44,31.03
09/04/2019 10:14,31.32
09/04/2019 10:44,31.75
09/04/2019 11:14,31.72
09/04/2019 11:44,32.35
09/04/2019 12:14,32.53
09/04/2019 12:44,31.18
09/04/2019 13:14,29.95
09/04/2019 13:44,28.22
09/04/2019 14:14,26.68
09/04/2019 14:44,26.65
09/04/2019 15:14,26.55
09/04/2019 15:44,26.42
09/04/2019 16:14,26.27
09/04/2019 16:44,26.13
09/04/2019 17:14,26.10
09/04/2019 17:44,26.00
09/04/2019 18:14,26.00
09/04/2019 18:44,25.93
09/04/2019 19:14,25.90
09/04/2019 19:44,25.90
09/04/2019 20:14,25.82
09/04/2019 20:44,25.62
09/04/2019 21:14,25.42
09/04/2019 21:44,25.22
09/04/2019 22:14,25.10
09/04/2019 22:44,25.10
09/04/2019 23:14,25.10
09/04/2019 23:44,25.10
10/04/2019 00:14,25.05
10/04/2019 00:44,25.00
10/04/2019 01:14,25.00
10/04/2019 01:44,24.92
10/04/2019 02:14,24.83
10/04/2019 02:44,24.77
10/04/2019 03:14,24.68
10/04/2019 03:44,24.63
10/04/2019 04:14,24.88
10/04/2019 04:44,25.13
10/04/2019 05:14,25.77
10/04/2019 05:44,26.23
10/04/2019 06:14,27.22
10/04/2019 06:44,28.70
10/04/2019 07:14,30.47
10/04/2019 07:44,29.83
10/04/2019 08:14,29.73
10/04/2019 08:44,29.92
10/04/2019 09:14,30.50
10/04/2019 09:44,31.68
10/04/2019 10:14,32.22
10/04/2019 10:44,32.80
10/04/2019 11:14,33.68
10/04/2019 11:44,33.28
10/04/2019 12:14,32.78
10/04/2019 12:44,32.78
10/04/2019 13:14,31.42
10/04/2019 13:44,30.05
10/04/2019 14:14,29.03
10/04/2019 14:44,28.00
10/04/2019 15:14,27.25
10/04/2019 15:44,26.67
10/04/2019 16:14,26.28
10/04/2019 16:44,26.08
10/04/2019 17:14,25.98
10/04/2019 17:44,25.90
10/04/2019 18:14,25.90
10/04/2019 18:44,25.90
10/04/2019 19:14,25.90
10/04/2019 19:44,25.90
10/04/2019 20:14,25.90
10/04/2019 20:44,25.90
10/04/2019 21:14,25.90
10/04/2019 21:44,25.90
10/04/2019 22:14,25.90
10/04/2019 22:44,25.87
10/04/2019 23:14,25.68
10/04/2019 23:44,25.48
11/04/2019 00:14,25.25
11/04/2019 00:44,25.10
11/04/2019 01:14,25.10
11/04/2019 01:44,25.10
11/04/2019 02:14,25.10
11/04/2019 02:44,25.10
11/04/2019 03:14,25.10
11/04/2019 03:44,25.10
11/04/2019 04:14,25.12
11/04/2019 04:44,25.67
11/04/2019 05:14,26.43
11/04/2019 05:44,27.40
11/04/2019 06:14,27.92
11/04/2019 06:44,28.67
11/04/2019 07:14,29.58
11/04/2019 07:44,29.42
11/04/2019 08:14,28.10
11/04/2019 08:44,27.02
11/04/2019 09:14,26.12
11/04/2019 09:44,26.00
11/04/2019 10:14,26.10
11/04/2019 10:44,26.18
11/04/2019 11:14,26.40
11/04/2019 11:44,26.43
11/04/2019 12:14,26.20
11/04/2019 12:44,26.02
11/04/2019 13:14,26.00
11/04/2019 13:44,25.95
11/04/2019 14:14,25.95
11/04/2019 14:44,25.95
11/04/2019 15:14,25.87
11/04/2019 15:44,25.67
11/04/2019 16:14,25.45
11/04/2019 16:44,25.25
11/04/2019 17:14,25.10
11/04/2019 17:44,25.10
11/04/2019 18:14,25.10
11/04/2019 18:44,25.10
11/04/2019 19:14,25.00
11/04/2019 19:44,25.00
11/04/2019 20:14,25.00
11/04/2019 20:44,25.00
11/04/2019 21:14,25.00
11/04/2019 21:44,24.95
11/04/2019 22:14,24.87
11/04/2019 22:44,24.75
11/04/2019 23:14,24.65
11/04/2019 23:44,24.60
12/04/2019 00:14,24.60
12/04/2019 00:44,24.60
12/04/2019 01:14,24.60
12/04/2019 01:44,24.57
12/04/2019 02:14,24.47
12/04/2019 02:44,24.30
12/04/2019 03:14,24.15
12/04/2019 03:44,24.17
12/04/2019 04:14,24.53
12/04/2019 04:44,24.97
12/04/2019 05:14,25.20
12/04/2019 05:44,25.83
12/04/2019 06:14,26.55
12/04/2019 06:44,29.10
12/04/2019 07:14,30.27
12/04/2019 07:44,30.52
12/04/2019 08:14,30.00
12/04/2019 08:44,29.73
12/04/2019 09:14,30.68
12/04/2019 09:44,30.63
12/04/2019 10:14,31.02
12/04/2019 10:44,30.77
12/04/2019 11:14,31.52
12/04/2019 11:44,31.83
12/04/2019 12:14,31.13
